ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
ITT,"ITT, Inc.",ITT.4Q17,1200,1210,4Q17,2017/4F,31.6,02/16/2018,5,12/31/2017,0.59,0.58,0.58,2.977,53.37,3.120,50.49,2.921,51.36,33.9681,-1.6939223,-8.04953,18.9569,1.321888,-6.1064663,3.2,3.5,1.8,2.318635599,1.662782215,1.724320059,60.5,54.8,1.42,1.37,0.6405126,2485.6,2405.4,2535.3667,0.056,0.062,0.057,-0.005,15.011,-3.016,-1.943,-0.089491587,0.81247215,0.39443132,0.344666604,0.06,19.83,-9.37,1.027,0.903,2.002200676,2/15/2018,2/21/2018,2/9/2018,2/17/2017,1/19/2018,1/12/2018,11/17/2017
AMCX,AMC Networks Inc. Class A,AMCX.4Q17,3400,3415,4Q17,2017/4F,49.2,03/01/2018,4,12/31/2017,1.49,1.48,1.53,7.042,54.08,7.458,51.47,7.022,51.54,-13.152677,-0.13581514,-3.1790793,17.88509,1.8196583,-4.789609,11.4,11.7,11.1,15.65334813,16.58155975,17.79704684,59.6,58.7,1.75,1.66,0.5490634,2580.93,2755.65,2807.3,0.130,0.145,0.136,-0.009,-31.038,-1.955,1.611,-0.02933104,0.024355415,-0.055978547,-0.120452496,0.09,15.80,-1.53,0.916,-2.758,8.770869415,2/28/2018,3/6/2018,2/22/2018,3/2/2017,2/1/2018,1/25/2018,11/30/2017
TECH,Bio-Techne Corporation,TECH.4Q17,2300,2320,4Q17,2018/2F,18.8,02/06/2018,2,12/31/2017,0.92,0.91,0.91,4.219,129.55,4.335,140.39,4.162,126.21,36.12374,11.235249,6.7929387,19.410587,8.778393,4.440713,9.0,9.0,7.6,2.745718429,2.64628451,3.266819186,143.9,137.5,1.39,1.39,0.48591265,499.023,563.003,621.7167,0.033,0.031,0.033,0.002,16.713,2.457,2.352,0,0.185662231,0.037574916,-0.159513192,0.00,2.48,-4.43,0.876,0.876,24.58678257,2/5/2018,2/9/2018,1/30/2018,2/7/2017,1/9/2018,1/2/2018,11/7/2017
LEA,Lear Corporation,LEA.4Q17,1200,1225,4Q17,2017/4F,84.9,01/26/2018,5,12/31/2017,4.34,4.29,4.28,18.027,176.66,18.527,191.18,17.847,174.94,25.060177,9.283173,7.5918674,16.02509,8.719039,4.649532,7.1,6.9,4.6,4.092112204,4.192765699,4.146303806,182.2,174.1,1.80,1.76,0.7145112,18211.4,18557.6,20367.84,0.102,0.097,0.102,0.005,9.035,0.564,2.942,0.038023187,0.562829042,-0.024006468,-0.013069858,0.04,-4.69,-4.48,1.130,1.259,11.84115444,1/25/2018,1/31/2018,1/19/2018,1/27/2017,12/29/2017,12/22/2017,10/27/2017
LIVN,LivaNova Plc,LIVN.4Q17,2300,2325,4Q17,2017/4F,30.4,02/28/2018,3,12/31/2017,0.73,0.75,0.77,3.591,79.92,3.522,86.04,3.605,87.98,69.506645,-2.20505,-0.2897203,17.161644,2.524209,-4.802579,4.9,7.6,8.1,4.3096148,3.91030524,5.626006384,87.7,86.5,1.29,1.29,0.48795003,1204.63,1213.9,1107.186,0.045,0.041,0.041,0.000,52.345,-4.729,4.513,-0.357219052,-0.394979388,0.102117235,-0.233983308,0.00,1.89,-1.33,-1.566,-5.009,-8.089122801,2/27/2018,3/5/2018,2/21/2018,3/1/2017,1/31/2018,1/24/2018,11/29/2017
MNK,Mallinckrodt Plc,MNK.4Q17,2300,2310,4Q17,2017/4F,96.5,02/27/2018,2,12/31/2017,1.70,1.69,1.69,6.944,22.56,7.177,16.71,7.034,21.92,-64.95612,-23.768251,-23.383772,18.79009,3.064394,-4.40709,8.7,7.5,10.8,34.37447999,29.48889504,26.06893107,29.1,30.0,1.80,1.74,0.5477226,3346.9,3606,3200.0642,0.308,0.429,0.321,-0.109,-83.746,-26.833,-18.977,0.160200782,-0.190045138,0.165675416,0.31859952,0.06,74.25,3.03,0.820,0.667,-4.387218023,2/26/2018,3/2/2018,2/20/2018,2/28/2017,1/30/2018,1/23/2018,11/28/2017
HD,"Home Depot, Inc.",HD.4Q17,3500,3530,4Q17,2017/4F,759.2,02/20/2018,2,12/31/2017,1.61,1.63,1.62,8.349,189.53,9.346,183.72,8.218,172.86,41.290844,6.282544,-6.4133224,19.376743,2.1006584,-4.214406,2.6,2.6,3.2,1.02576429,1.069773582,1.016858859,208.7,177.9,1.34,1.36,0.45594704,88519,94595,100677.89,0.044,0.051,0.048,-0.003,21.914,4.182,-2.199,0.008595239,-0.18335419,-0.041138885,0.008757784,-0.03,13.58,-14.76,-1.515,-0.398,13.7359098,2/19/2018,2/23/2018,2/13/2018,2/21/2017,1/23/2018,1/16/2018,11/21/2017
PNK,Pinnacle Entertainment Inc,PNK.4Q17,3400,3445,4Q17,2017/4F,21.2,02/23/2018,5,12/31/2017,0.12,0.20,0.21,1.228,32.73,1.201,30.73,1.157,29.04,99.39465,5.819559,-7.1601152,20.678032,4.6895742,-2.8809428,1.8,1.0,7.3,2.26273614,1.240664653,7.99173187,32.3,29.6,1.86,1.33,0.37796447,2291.88,2378.85,2574.095,0.038,0.039,0.040,0.001,78.717,1.130,-4.279,0.848483617,-0.753963778,0.823809628,-0.716865358,0.52,5.06,-8.46,-39.831,-43.488,12.31369007,2/22/2018,2/28/2018,2/16/2018,2/24/2017,1/26/2018,1/19/2018,11/24/2017
NEM,Newmont Mining Corporation,NEM.4Q17,1100,1120,4Q17,2017/4F,159.6,02/22/2018,4,12/31/2017,0.37,0.38,0.37,1.305,37.52,1.369,39.41,1.335,36.71,13.692141,7.354951,0.4332304,19.532764,4.828596,-2.4422348,2.1,2.0,1.9,2.193336426,1.617654688,1.813432316,43.3,41.6,1.53,1.48,0.49918234,7729,7650,7282.75,0.035,0.035,0.036,0.002,-5.841,2.526,2.875,0.054277718,0.108372956,0.355874305,0.209494507,0.05,9.74,-3.85,-0.352,1.413,-5.773709406,2/21/2018,2/27/2018,2/15/2018,2/23/2017,1/25/2018,1/18/2018,11/23/2017
PINC,Premier Inc. Class A,PINC.4Q17,3350,3360,4Q17,2018/2F,22.7,02/06/2018,2,12/31/2017,0.48,0.48,0.48,2.095,29.19,2.270,33.39,2.070,30.17,-2.1463394,10.672855,12.462103,19.410587,8.778393,4.440713,7.9,7.9,10.1,12.61094671,8.548014506,6.356328939,36.3,38.4,1.47,1.25,0.48057505,1162.59,1454.67,1611.34,0.072,0.068,0.069,0.001,-21.557,1.894,8.021,0,-0.216498406,0.475307126,0.983998442,0.22,8.85,5.65,1.672,1.221,38.59916222,2/5/2018,2/9/2018,1/30/2018,2/7/2017,1/9/2018,1/2/2018,11/7/2017
SNV,Synovus Financial Corp.,SNV.4Q17,4800,4810,4Q17,2017/4F,34.3,01/23/2018,2,12/31/2017,0.68,0.67,0.67,3.059,47.94,3.327,50.34,2.802,47.06,16.367126,6.9698215,3.0501604,16.995562,7.8817725,3.4646988,2.1,3.1,2.0,1.432433048,1.506198034,1.216419829,51.6,48.2,1.76,1.78,0.5366672,1095.23,1172.37,1297.1855,0.064,0.066,0.060,-0.007,-0.628,-0.912,-0.415,-0.322903982,0.032617449,-0.048974295,0.17758114,-0.01,2.48,-6.50,0.203,0.901,18.43955151,1/22/2018,1/26/2018,1/16/2018,1/24/2017,12/26/2017,12/19/2017,10/24/2017
CMS,CMS Energy Corporation,CMS.4Q17,4700,4705,4Q17,2017/4F,92.7,02/14/2018,3,12/31/2017,0.51,0.52,0.52,2.327,47.3,2.345,42.16,2.311,50.22,4.161787,-16.049385,-6.269455,18.65599,4.3747306,-2.5297463,2.6,3.2,3.1,2.370698209,1.958118868,1.817903159,48.7,49.3,1.59,1.63,0.50729966,6456,6399,6584.3916,0.049,0.056,0.046,-0.010,-14.494,-20.424,-3.740,-0.212126745,-0.160876332,0.210701887,0.304083882,-0.04,15.46,1.29,-2.074,-1.929,1.988717472,2/13/2018,2/19/2018,2/7/2018,2/15/2017,1/17/2018,1/10/2018,11/15/2017
UBSI,"United Bankshares, Inc.",UBSI.4Q17,4800,4810,4Q17,2017/4F,22.1,01/30/2018,2,12/31/2017,0.16,0.45,0.52,2.400,34.75,2.477,36.7,2.150,35.95,-22.209824,2.086234,2.945304,17.781866,10.04504,5.7724953,12.1,14.2,10.5,7.337073281,8.252856883,6.145595687,38.7,38.7,2.00,2.00,0,464.236,495.363,678.4995,0.069,0.067,0.060,-0.008,-39.992,-7.959,-2.827,-0.144675863,0.161293613,-0.110965647,0.193875038,0.00,5.36,0.00,-65.428,-70.382,46.15400357,1/29/2018,2/2/2018,1/23/2018,1/31/2017,1/2/2018,12/26/2017,10/31/2017
DEI,"Douglas Emmett, Inc",DEI.4Q17,4800,4890,4Q17,2017/4F,28.2,02/14/2018,3,12/31/2017,0.16,0.18,0.17,0.766,41.06,0.730,36,0.722,40.24,-0.58838725,-10.536784,-7.5500727,18.65599,4.3747306,-2.5297463,4.1,5.7,7.2,1.866368719,2.416207488,2.076679194,41.6,41.0,1.95,1.95,0.49706742,635.774,742.551,811.7003,0.019,0.020,0.018,-0.002,-19.244,-14.912,-5.020,-0.286916004,-0.440175294,-0.227562729,-0.101272491,0.00,15.56,-1.52,-9.362,-2.739,27.67120077,2/13/2018,2/19/2018,2/7/2018,2/15/2017,1/17/2018,1/10/2018,11/15/2017
IVR,Invesco Mortgage Capital Inc.,IVR.4Q17,4800,4890,4Q17,2017/4F,27.4,02/21/2018,3,12/31/2017,0.42,0.43,0.42,1.678,17.83,1.653,15.79,1.667,18.16,14.525497,-13.050657,-10.487527,19.431067,3.6015153,-3.77298,2.7,2.6,2.1,3.585071445,3.393091437,1.404325994,17.9,18.0,1.60,1.40,0.5477226,366.522,321.328,266.423,0.094,0.105,0.092,-0.013,-4.906,-16.652,-6.715,0.04859097,0.291118865,0.056579674,1.552876938,0.20,13.20,0.70,-0.644,0.547,-27.31050251,2/20/2018,2/26/2018,2/14/2018,2/22/2017,1/24/2018,1/17/2018,11/22/2017
DUK,Duke Energy Corporation,DUK.4Q17,4700,4705,4Q17,2017/4F,219.2,02/20/2018,2,12/31/2017,0.92,0.92,0.91,4.828,84.11,4.812,77.08,4.798,88.81,-1.7448425,-13.207966,-1.708746,19.376743,2.1006584,-4.214406,2.6,3.7,4.2,1.593121311,1.279710465,1.190837268,85.8,88.6,1.83,1.94,0.5910517,23459,22743,24042.715,0.057,0.062,0.054,-0.008,-21.122,-15.309,2.506,-0.296295858,-0.366172269,0.244907622,0.337816135,-0.12,11.25,3.28,-0.110,1.078,2.488234793,2/19/2018,2/23/2018,2/13/2018,2/21/2017,1/23/2018,1/16/2018,11/21/2017
NUAN,"Nuance Communications, Inc.",NUAN.4Q17,3300,3310,4Q17,2018/1F,53.8,02/09/2018,5,12/31/2017,0.25,0.22,0.25,1.126,16.35,1.190,17.47,1.126,14.79,2.3966432,18.120348,3.0070782,19.648743,6.787133,0.53783655,1.9,2.4,2.6,2.00482686,2.15442915,2.064589891,22.0,21.4,1.14,1.13,0.37796447,1979.59,1977.39,2059.765,0.069,0.068,0.076,0.008,-17.252,11.333,2.469,-0.215524084,-0.26740778,-0.06943941,-0.028946684,0.02,25.93,-2.84,13.962,3.195,4.050081077,2/8/2018,2/14/2018,2/2/2018,2/10/2017,1/12/2018,1/5/2018,11/10/2017
BIP,Brookfield Infrastructure Partners L.P.,BIP.4Q17,4700,4705,4Q17,2017/4F,12.3,02/09/2018,5,12/31/2017,0.42,0.56,0.39,3.030,44.81,3.006,41.29,2.204,43.47,21.103704,-5.014956,-5.7521105,19.648743,6.787133,0.53783655,3.9,3.7,4.1,0.409811519,0.435117812,0.413186665,46.6,46.6,1.28,1.28,0.44095856,1855,2115,3387.55,0.068,0.073,0.051,-0.022,1.455,-11.802,-6.290,0.049911377,-0.053678652,-0.058159636,-0.008168575,0.00,12.95,0.00,-24.358,7.811,82.61725067,2/8/2018,2/14/2018,2/2/2018,2/10/2017,1/12/2018,1/5/2018,11/10/2017
HIBB,"Hibbett Sports, Inc.",HIBB.4Q17,3500,3540,4Q17,2017/4F,12.5,03/16/2018,5,12/31/2017,0.43,0.31,0.27,1.546,20.4,2.001,22.85,1.528,20.9,-15.682965,9.330141,-6.352454,14.395618,4.0783525,6.4545393,8.2,9.6,3.2,32.28821615,32.61308576,23.31193096,24.5,16.8,1.87,2.07,0.6399405,943.104,972.96,968.2,0.076,0.088,0.073,-0.014,-30.079,5.252,-12.807,-0.145767502,1.522803443,-0.009961327,0.385051123,-0.20,7.40,-31.58,39.272,57.531,2.661000271,3/15/2018,3/21/2018,3/9/2018,3/17/2017,2/16/2018,2/9/2018,12/15/2017
CLH,"Clean Harbors, Inc.",CLH.4Q17,3100,3120,4Q17,2017/4F,17.1,02/28/2018,3,12/31/2017,0.07,0.07,0.07,0.947,54.2,1.081,52.13,0.896,53.9,-5.1260114,-3.2838583,-7.274991,17.161644,2.524209,-4.802579,8.0,4.6,7.9,3.623032525,3.785388628,4.592684652,59.8,59.3,1.64,1.67,0.504525,3275.13,2755.22,2921.243,0.017,0.021,0.017,-0.004,-22.288,-5.808,-2.472,0.738204533,0.013619325,-0.042890207,-0.211129699,-0.03,14.71,-0.84,0.000,-4.683,-10.80528101,2/27/2018,3/5/2018,2/21/2018,3/1/2017,1/31/2018,1/24/2018,11/29/2017
EBS,Emergent BioSolutions Inc.,EBS.4Q17,2300,2320,4Q17,2017/4F,17.2,02/23/2018,5,12/31/2017,0.73,0.66,0.61,2.446,46.47,2.195,49.96,2.077,41.68,69.54924,19.865644,-2.4028122,20.678032,4.6895742,-2.8809428,3.8,4.4,11.5,3.014186309,3.628458619,8.586996896,49.6,44.8,1.29,1.17,0.48795003,522.789,510.2,557.03,0.053,0.044,0.050,0.006,48.871,15.176,0.478,-0.143308965,-0.672448988,-0.169292908,-0.648982485,0.12,-0.78,-9.56,9.673,19.918,6.549678742,2/22/2018,2/28/2018,2/16/2018,2/24/2017,1/26/2018,1/19/2018,11/24/2017
PRI,"Primerica, Inc.",PRI.4Q17,4800,4865,4Q17,2017/4F,24.2,02/08/2018,4,12/31/2017,1.43,1.43,1.43,6.316,101.55,7.097,102.2,5.978,98.55,34.311222,3.7037015,-0.4868567,19.349611,9.005392,3.4005284,6.6,6.8,9.1,2.56648376,2.386825977,5.372863753,107.3,94.5,2.00,2.00,0,1405.31,1519.08,1682,0.062,0.069,0.061,-0.009,14.962,-5.302,-3.887,-0.024813613,-0.27369597,0.075270583,-0.522324801,0.00,4.94,-11.89,0.336,0.433,19.68889427,2/7/2018,2/13/2018,2/1/2018,2/9/2017,1/11/2018,1/4/2018,11/9/2017
CASY,"Casey's General Stores, Inc.",CASY.4Q17,3500,3505,4Q17,2017/3F,52.9,03/07/2018,3,12/31/2017,0.62,0.63,0.66,4.497,111.94,4.978,112.31,4.722,124.57,5.8623195,-9.84186,-7.266122,13.068366,2.8609157,-3.9432168,8.7,8.9,11.9,8.582788696,9.325399957,10.21020612,126.9,118.6,1.57,1.61,0.5135526,7122.08,7506.58,8388.906,0.040,0.044,0.038,-0.006,-7.206,-12.703,-3.323,-0.020899357,-0.268700296,-0.079633181,-0.159391241,-0.04,12.98,-6.50,-2.474,-6.457,17.78730371,3/6/2018,3/12/2018,2/28/2018,3/8/2017,2/7/2018,1/31/2018,12/6/2017
PWR,"Quanta Services, Inc.",PWR.4Q17,3100,3115,4Q17,2017/4F,48.2,02/22/2018,4,12/31/2017,0.44,0.44,0.44,2.450,39.11,2.613,34.83,2.402,36.47,4.711902,-4.4968424,-9.602899,19.532764,4.828596,-2.4422348,1.6,2.8,2.0,1.232316156,1.749334029,1.538899359,45.5,44.3,1.16,1.15,0.35207716,7572.43,7651.31,9350.6045,0.063,0.075,0.066,-0.009,-14.821,-9.325,-7.161,-0.422724845,-0.191131202,-0.295551258,-0.199222386,0.01,30.53,-2.56,-0.051,-0.318,23.48221773,2/21/2018,2/27/2018,2/15/2018,2/23/2017,1/25/2018,1/18/2018,11/23/2017
APC,Anadarko Petroleum Corporation,APC.4Q17,2100,2110,4Q17,2017/4F,279.1,02/07/2018,3,12/31/2017,0.07,-0.03,-0.13,-0.349,53.64,0.430,60.05,-0.815,51.16,-17.483246,17.376852,9.640312,19.173681,8.617377,3.83569,3.7,2.2,2.3,3.691854987,2.08710026,2.352113398,68.4,61.1,1.25,1.37,0.4128614,8698,7869,11866.78,-0.007,0.007,-0.016,-0.023,-36.657,8.759,5.805,0.637760871,0.57225698,0.768892016,0.569590561,-0.12,13.90,-10.64,-320.805,-154.729,36.43113359,2/6/2018,2/12/2018,1/31/2018,2/8/2017,1/10/2018,1/3/2018,11/8/2017
EMN,Eastman Chemical Company,EMN.4Q17,2200,2205,4Q17,2017/4F,103.9,02/02/2018,5,12/31/2017,1.22,1.16,1.24,8.155,92.64,8.273,102.31,8.021,91.32,24.659824,12.034607,10.4382515,18.748306,10.781181,7.192731,5.1,5.1,3.0,3.389701336,3.211153653,3.228342858,100.8,98.7,1.42,1.37,0.5072573,9648,9008,9458.245,0.088,0.081,0.088,0.007,5.912,1.253,3.246,0,0.697195594,0.055602348,0.049981828,0.05,-1.50,-2.09,5.120,-2.027,-1.96678068,2/1/2018,2/7/2018,1/26/2018,2/3/2017,1/5/2018,12/29/2017,11/3/2017
NSA,National Storage Affiliates Trust,NSA.4Q17,4800,4890,4Q17,2017/4F,12.2,02/26/2018,1,12/31/2017,-0.06,-0.06,-0.06,-0.010,27.26,0.004,23.77,-0.005,26.67,5.2916646,-10.87364,-7.7967405,19.659483,4.755819,-3.620714,6.8,3.0,12.6,5.329656131,4.697406007,7.689527218,27.1,26.1,1.61,1.69,0.48591265,133.919,199.046,268.75067,0.000,0.000,0.000,0.000,-14.368,-15.629,-4.176,1.228529134,-0.461498584,0.134595588,-0.306894172,-0.08,14.11,-3.88,0.000,0.000,100.681509,2/23/2018,3/1/2018,2/19/2018,2/27/2017,1/29/2018,1/22/2018,11/27/2017
TRU,TransUnion,TRU.4Q17,3200,3205,4Q17,2017/4F,77.3,02/13/2018,2,12/31/2017,0.49,0.48,0.48,2.118,54.96,2.214,57.48,2.081,54.47,50.921726,5.5259705,1.4114261,18.137383,4.279554,-2.2174656,1.5,3.5,2.0,0.776992186,1.362428794,2.31279822,61.6,57.0,1.21,1.32,0.37796447,1506.8,1704.9,1917,0.039,0.039,0.038,0.000,32.784,1.246,3.629,-0.571309188,-0.266107678,-0.429700701,-0.664046704,-0.11,7.19,-7.49,0.923,1.029,27.22325458,2/12/2018,2/16/2018,2/6/2018,2/14/2017,1/16/2018,1/9/2018,11/14/2017
BCEI,Bonanza Creek Energy Inc,BCEI.4Q17,2100,2105,4Q17,2017/4F,10.4,03/15/2018,4,12/31/2017,0.38,0.34,0.26,1.192,27.59,2.528,27.42,1.442,30,-78.32645,-8.600002,8.680141,14.228511,3.2682061,6.169963,2.9,3.3,0.7,4.041989039,3.610361305,2.609155413,34.1,33.6,2.00,2.00,0,292.679,195.295,188.386,0.043,0.092,0.048,-0.044,-92.555,-11.868,2.510,-0.142385553,3.386057298,0.119552504,0.549156106,0.00,24.35,-1.40,11.650,49.351,-35.63391976,3/14/2018,3/20/2018,3/8/2018,3/16/2017,2/15/2018,2/8/2018,12/14/2017
D,Dominion Energy Inc,D.4Q17,4700,4705,4Q17,2017/4F,174.2,01/29/2018,1,12/31/2017,0.89,0.90,0.90,4.026,81.06,4.058,74.89,3.962,81.48,7.7066064,-8.087879,-6.8995533,16.775263,9.974516,5.452788,6.6,7.5,5.9,3.027657479,2.331186518,2.073695566,82.0,81.4,1.65,1.74,0.4925922,12368.186,11733,12905.111,0.050,0.054,0.049,-0.006,-9.069,-18.062,-12.352,-0.12733941,0.109460647,0.298762435,0.460029875,-0.09,9.49,-0.73,-1.153,-1.206,4.341178246,1/26/2018,2/1/2018,1/22/2018,1/30/2017,1/1/2018,12/25/2017,10/30/2017
WTFC,Wintrust Financial Corporation,WTFC.4Q17,4800,4810,4Q17,2017/4F,25.4,01/23/2018,2,12/31/2017,1.10,1.13,1.13,5.171,82.37,5.595,87.27,4.762,80.3,16.027332,8.679938,4.652834,16.995562,7.8817725,3.4646988,1.8,4.5,4.1,1.370236341,1.682188332,1.921463249,89.9,84.7,1.67,1.67,0.49236596,913.126,1047.62,1155.1,0.063,0.064,0.059,-0.005,-0.968,0.798,1.188,-0.590956565,-0.555774258,-0.185444154,-0.286878715,0.00,3.02,-5.81,-2.826,-2.120,26.49951923,1/22/2018,1/26/2018,1/16/2018,1/24/2017,12/26/2017,12/19/2017,10/24/2017
COST,Costco Wholesale Corporation,COST.4Q17,3500,3540,4Q17,2018/1F,565.2,12/15/2017,5,12/31/2017,1.35,1.31,1.31,6.737,186.12,6.628,188.07,6.458,162.3,6.589365,15.87801,9.751404,13.716042,6.225431,2.7769089,4.9,4.7,4.1,3.285144742,3.236572893,3.125443528,184.4,180.5,1.47,1.43,0.47221658,118719,129025,137247.92,0.036,0.035,0.040,0.005,-7.127,9.653,6.974,0.04712495,0.191900805,0.015007185,0.051097136,0.03,-1.98,-2.10,2.672,3.272,15.6073754,12/14/2017,12/20/2017,12/8/2017,12/16/2016,11/17/2017,11/10/2017,9/15/2017
WGO,"Winnebago Industries, Inc.",WGO.4Q17,1400,1435,4Q17,2018/1F,30.0,12/20/2017,3,12/31/2017,0.54,0.52,0.46,3.246,55.6,3.044,56.65,2.801,39.4,44.163155,43.781723,17.409325,14.165783,6.212139,3.82725,6.9,4.8,7.0,10.36955001,11.66165453,11.79584059,49.8,38.9,1.64,1.50,0.45226702,975.226,1547.11,1794.6244,0.058,0.054,0.071,0.017,29.997,37.570,13.582,0.445359725,-0.011632868,-0.110799417,-0.120914705,0.14,-12.13,-21.88,3.764,17.730,84.02138581,12/19/2017,12/25/2017,12/13/2017,12/21/2016,11/22/2017,11/15/2017,9/20/2017
NI,NiSource Inc,NI.4Q17,4700,4735,4Q17,2017/4F,68.7,02/20/2018,2,12/31/2017,0.32,0.33,0.32,1.278,25.67,1.291,23.13,1.273,27.22,5.1326632,-15.025717,-3.7453234,19.376743,2.1006584,-4.214406,3.0,2.8,1.9,2.861420828,2.399353233,1.869660806,28.0,28.4,1.47,1.63,0.5163978,4651.8,4499.15,4944.109,0.050,0.056,0.047,-0.009,-14.244,-17.126,0.469,0.089846358,0.551859441,0.192580062,0.530449169,-0.16,20.86,1.50,-3.015,0.361,6.283782622,2/19/2018,2/23/2018,2/13/2018,2/21/2017,1/23/2018,1/16/2018,11/21/2017
VMW,"VMware, Inc. Class A",VMW.4Q17,3300,3308,4Q17,2017/4F,230.2,03/02/2018,5,12/31/2017,1.62,1.63,1.63,5.559,125.32,5.631,126.42,5.523,124.44,36.82685,1.5911222,-15.720004,15.346252,3.6393046,-4.3540897,3.2,16.0,9.7,26.80758771,33.29456958,33.02252598,136.4,130.5,1.48,1.49,0.5374251,6647,7093,7875.372,0.044,0.045,0.044,0.000,21.481,-2.048,-11.366,-0.798455758,-0.667000486,-0.194836033,-0.188202994,0.00,7.87,-4.28,-0.106,-0.225,18.48009628,3/1/2018,3/7/2018,2/23/2018,3/3/2017,2/2/2018,1/26/2018,12/1/2017
UTX,United Technologies Corporation,UTX.4Q17,1200,1255,4Q17,2017/4F,341.9,01/24/2018,3,12/31/2017,1.56,1.55,1.55,6.822,127.57,7.010,134.42,6.808,118.99,14.978373,12.96748,5.842519,16.13704,9.399902,4.483843,5.6,4.1,2.8,1.956227016,1.611650047,1.459168091,141.2,129.4,1.58,1.70,0.466651,56098,57244,59741.92,0.053,0.052,0.057,0.005,-1.159,3.568,1.359,0.373500817,1.001306577,0.21380384,0.340645418,-0.13,5.03,-8.32,0.695,0.644,6.495632643,1/23/2018,1/29/2018,1/17/2018,1/25/2017,12/27/2017,12/20/2017,10/25/2017
DLB,"Dolby Laboratories, Inc. Class A",DLB.4Q17,1300,1315,4Q17,2018/1F,18.8,01/25/2018,4,12/31/2017,0.44,0.44,0.46,2.331,62,2.331,63.96,2.292,57.53,27.454208,11.176777,2.8130531,16.493177,9.008265,4.059911,7.2,4.1,5.4,2.298196105,2.543499929,2.897130274,62.4,62.9,1.57,1.43,0.5345225,1025.73,1081.45,1157.9375,0.038,0.036,0.040,0.003,10.961,2.169,-1.247,0.773675824,0.33479801,-0.096443417,-0.206733599,0.14,-2.44,0.80,-0.377,-5.036,12.88911312,1/24/2018,1/30/2018,1/18/2018,1/26/2017,12/28/2017,12/21/2017,10/26/2017
ENDP,Endo International Plc,ENDP.4Q17,2300,2310,4Q17,2017/4F,44.3,02/27/2018,2,12/31/2017,0.62,0.61,0.61,2.995,7.75,2.908,6.77,3.069,7.23,-49.084248,-6.3623786,-8.636975,18.79009,3.064394,-4.40709,4.0,5.6,2.4,13.86249278,10.81912054,11.75173101,10.1,10.3,1.72,1.78,0.54160255,3268.71,4010.27,3456.8186,0.386,0.430,0.424,-0.005,-67.874,-9.427,-4.230,-0.286573562,0.671894968,0.281295715,0.179612839,-0.06,48.45,2.27,0.822,0.654,5.754826828,2/26/2018,3/2/2018,2/20/2018,2/28/2017,1/30/2018,1/23/2018,11/28/2017
IRWD,"Ironwood Pharmaceuticals, Inc. Class A",IRWD.4Q17,2300,2310,4Q17,2017/4F,20.0,02/15/2018,4,12/31/2017,-0.16,-0.17,-0.17,-0.479,12.546907,-0.444,11.442043,-0.524,12.63061,-11.660778,-9.410214,-9.470206,18.529152,-0.3365636,-6.861663,8.2,22.2,10.3,14.24739871,13.54742852,13.23397898,13.7,14.2,1.79,1.64,0.6556861,149.555,273.957,289.2738,-0.038,-0.039,-0.042,-0.003,-30.190,-9.074,-2.609,-0.631699858,-0.201478394,0.051668122,0.0765771,0.16,19.48,3.53,-1.275,-1.922,93.42302163,2/14/2018,2/20/2018,2/8/2018,2/16/2017,1/18/2018,1/11/2018,11/16/2017
ALGT,Allegiant Travel Company,ALGT.4Q17,4600,4610,4Q17,2017/4F,20.2,02/01/2018,4,12/31/2017,1.72,1.36,1.58,9.914,154.75,10.939,156.2,9.899,133.65,-7.4539843,16.872429,0.45015812,18.893791,9.875274,5.462837,10.2,10.5,9.0,10.35475706,10.76554588,10.342524,171.3,145.4,1.73,1.87,0.59361684,1262.18,1362.83,1502.461,0.064,0.070,0.074,0.004,-26.348,6.997,-5.013,-0.032919495,0.133258754,-0.038157732,0.001182793,-0.13,9.64,-15.09,26.417,8.476,19.03698363,1/31/2018,2/6/2018,1/25/2018,2/2/2017,1/4/2018,12/28/2017,11/2/2017
