ticker_symbol,co_name,unique_earnings_code,factset_sector_num,factset_ind_num,calendar_qtr,fiscal_qtr,adtv_prev_month,report_date,report_day_of week,qtr_end_date,pre_rpt_recent_eps_est,1m_ago_eps_est,3m_ago_eps_est,qtr_end_eps_ntm,qtr_end_sh_px,pre_rpt_eps_ntm,pre_rpt_sh_px,3m_ago_eps_ntm,3m_ago_sh_px,lt_mome_F,3m_mome_F,1m_mome_F,mkt_12-1m_rtn,mkt_3m_rtn,mkt_1m_rtn,pre_rpt_si_days_F,1m_ago_si_days,3m_ago_si_days,pre_rpt_si_pct_F,1m_ago_si_pct,3m_ago_si_pct,pre_rpt_tgt_px,tgt_px_3m_ago,pre_rpt_an_rtg_F,an_rtg_3m_ago,pre_rpt_an_rtg_sd_F,sales_fy-1,sales_fy0,sales_fy1,qtr_end_eps_yld,eps_yld_F,3m_ago_eps_yld,mult_exp_F,rel_lt_mome_F,rel_3m_mome_F,rel_1m_mome_F,si_days_1m_delta_F,si_days_3m_delta_F,si_pct_1m_delta_F,si_pct_3m_delta_F,3m_delta_an_rtg_F,pre_rpt_rtn_to_tgt_F,3m_delta_tgt_px_F,1m_est_delta_F,3m_est_delta_F,proj_2yr_rev_gr_F,t-1,t+3,t-7,t-364,t-28,t-35,t-91
BOBE,"Bob Evans Farms, Inc.",BOBE.3Q17,2400,2405,3Q17,2017/2F,33.5,12/06/2017,3,9/30/2017,,0.35,0.41,2.329,77.51,2.386,77.58,2.311,66.75,44.877316,16.224718,0.6095171,14.975023,6.916249,1.981175,1.7,1.7,3.3,3.195630212,3.321020055,7.56956792,79.7,77.0,1.83,1.50,0.4082483,1338.82,394.842,486.103,0.030,0.031,0.035,0.004,29.902,9.308,-1.372,0,-0.499576023,-0.037756424,-0.577831886,0.33,2.69,-3.35,0.000,0.000,-63.69168372,12/5/2017,12/11/2017,11/29/2017,12/7/2016,11/8/2017,11/1/2017,9/6/2017
XEL,Xcel Energy Inc.,XEL.3Q17,4700,4705,3Q17,2017/3F,123.3,10/26/2017,4,9/30/2017,0.93,0.94,0.98,2.420,47.32,2.430,49.25,2.399,47.66,17.136501,3.3361316,2.5828004,18.045748,3.506267,2.5930762,4.1,6.4,3.6,2.348110553,2.535361278,2.03130898,47.4,46.5,1.85,1.93,0.37553382,11024.4,11106.9,11845.078,0.051,0.049,0.050,0.001,-0.909,-0.170,-0.010,-0.357188311,0.13843823,-0.073855638,0.155959322,-0.09,-3.83,-1.90,-1.178,-5.700,7.44419651,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
RHI,Robert Half International Inc.,RHI.3Q17,3200,3235,3Q17,2017/3F,41.7,10/25/2017,3,9/30/2017,0.69,0.70,0.70,2.806,50.34,2.828,50.07,2.761,44.24,25.379944,13.17811,4.464841,17.459429,3.3520699,2.2674441,3.9,4.1,3.8,3.647994996,2.883255557,2.396661575,49.3,49.2,1.89,1.82,0.6256864,5094.93,5250.39,5229.2734,0.056,0.056,0.062,0.006,7.921,9.826,2.197,-0.039880692,0.042456582,0.265234706,0.522115193,0.07,-1.47,-0.34,-0.645,-0.586,2.636805609,10/24/2017,10/30/2017,10/18/2017,10/26/2016,9/27/2017,9/20/2017,7/26/2017
JKHY,"Jack Henry & Associates, Inc.",JKHY.3Q17,3300,3308,3Q17,2018/1F,37.2,11/08/2017,3,9/30/2017,0.79,0.79,0.82,3.349,102.79,3.369,109.76,3.405,106.37,25.319624,3.1869888,5.6197166,18.238008,4.432678,1.5052676,9.0,10.2,11.8,3.718368588,3.921202723,4.749997637,96.0,91.3,2.05,2.17,0.49721447,1354.64,1391.6,1511.3824,0.033,0.031,0.032,0.001,7.082,-1.246,4.114,-0.119153691,-0.233572359,-0.051727531,-0.217185171,-0.12,-12.54,-4.95,0.063,-3.902,11.57077895,11/7/2017,11/13/2017,11/1/2017,11/9/2016,10/11/2017,10/4/2017,8/9/2017
DEI,"Douglas Emmett, Inc",DEI.3Q17,4800,4890,3Q17,2017/3F,33.8,11/08/2017,3,9/30/2017,0.16,0.15,0.14,0.688,39.42,0.713,39.89,0.631,37.79,12.388647,5.5570245,-0.7464528,18.238008,4.432678,1.5052676,7.2,3.4,4.2,2.228390432,1.756027628,1.839816489,40.5,40.3,1.95,1.94,0.49706742,635.774,742.551,800.0653,0.017,0.018,0.017,-0.001,-5.849,1.124,-2.252,1.102246253,0.720895251,0.268995086,0.211202555,0.01,1.53,-0.38,9.535,13.442,25.84114796,11/7/2017,11/13/2017,11/1/2017,11/9/2016,10/11/2017,10/4/2017,8/9/2017
BR,"Broadridge Financial Solutions, Inc.",BR.3Q17,3200,3205,3Q17,2018/1F,32.8,11/08/2017,3,9/30/2017,0.40,0.42,0.46,3.804,80.82,3.850,86.42,3.672,74.65,31.93885,15.766907,5.7642817,18.238008,4.432678,1.5052676,5.2,4.5,4.2,1.364844138,1.52335274,1.317029962,81.0,76.2,1.83,1.83,0.4082483,2897,4143,4260.9,0.047,0.045,0.049,0.005,13.701,11.334,4.259,0.172314802,0.253579486,-0.104052461,0.036304547,0.00,-6.27,-5.93,-4.000,-12.664,47.07973766,11/7/2017,11/13/2017,11/1/2017,11/9/2016,10/11/2017,10/4/2017,8/9/2017
MA,Mastercard Incorporated Class A,MA.3Q17,4800,4830,3Q17,2017/3F,416.8,10/31/2017,2,9/30/2017,1.24,1.22,1.20,5.042,141.2,5.119,145.8,4.801,129.49,36.26144,12.59557,5.3696632,20.405674,3.793633,2.933097,2.4,3.7,2.5,0.863997557,1.087083742,0.914947034,155.5,139.2,1.26,1.31,0.4711659,9667,10776,12296.666,0.036,0.035,0.037,0.002,15.856,8.802,2.437,-0.348912712,-0.027187456,-0.205215272,-0.055685712,-0.06,6.65,-10.47,0.910,2.566,27.20250336,10/30/2017,11/3/2017,10/24/2017,11/1/2016,10/3/2017,9/26/2017,8/1/2017
WBC,WABCO Holdings Inc.,WBC.3Q17,1200,1225,3Q17,2017/3F,55.9,10/19/2017,4,9/30/2017,1.50,1.49,1.49,6.993,148,7.073,148.6,6.689,136.21,49.924625,9.096252,4.6921253,16.729212,3.110242,2.4744391,1.0,2.9,2.1,0.769483479,1.315856172,2.30559984,154.6,142.6,1.47,1.50,0.588635,2627.5,2810,3110.9482,0.047,0.048,0.049,0.002,33.195,5.986,2.218,-0.634018009,-0.511624395,-0.415222199,-0.66625454,-0.03,4.07,-7.81,0.462,0.549,18.3995509,10/18/2017,10/24/2017,10/12/2017,10/20/2016,9/21/2017,9/14/2017,7/20/2017
CG,Carlyle Group L.P.,CG.3Q17,4800,4845,3Q17,2017/3F,19.9,10/31/2017,2,9/30/2017,0.50,0.45,0.47,2.589,23.6,2.547,23.75,2.453,20.7,56.578945,14.734292,0.21096468,20.405674,3.793633,2.933097,0.6,0.3,1.8,0.623912732,0.726010893,1.112395272,25.6,22.9,1.46,1.43,0.5188745,2132.4,1958.6,3152.0286,0.110,0.107,0.118,0.011,36.173,10.941,-2.722,0.766595012,-0.694904974,-0.140628967,-0.439126768,0.03,7.89,-10.69,9.861,6.624,47.81601013,10/30/2017,11/3/2017,10/24/2017,11/1/2016,10/3/2017,9/26/2017,8/1/2017
IFF,International Flavors & Fragrances Inc.,IFF.3Q17,2400,2435,3Q17,2017/3F,49.2,11/07/2017,2,9/30/2017,1.43,1.42,1.46,6.146,142.91,6.217,147.42,6.069,134.64,17.610657,9.49198,1.0348797,19.48663,4.211509,1.4943361,5.6,4.3,3.7,1.638167032,1.670467453,1.900148333,144.8,139.6,1.81,1.75,0.51845044,3023.18,3116.35,3348.095,0.043,0.042,0.045,0.003,-1.876,5.280,-0.459,0.297654278,0.534605054,-0.019336157,-0.137874132,0.06,-1.79,-3.55,1.140,-1.927,10.74745797,11/6/2017,11/10/2017,10/31/2017,11/8/2016,10/10/2017,10/3/2017,8/8/2017
CTXS,"Citrix Systems, Inc.",CTXS.3Q17,3300,3310,3Q17,2017/3F,104.1,10/26/2017,4,9/30/2017,1.04,1.04,1.19,4.920,76.82,4.942,82.74,4.888,79.74,15.533983,3.7622333,8.468795,18.045748,3.506267,2.5930762,4.9,5.1,4.5,3.946680304,3.42963432,3.574260138,84.3,83.9,1.81,1.79,0.62227666,3275.59,3418.26,2819.9473,0.064,0.060,0.061,0.002,-2.512,0.256,5.876,-0.039191707,0.070470826,0.150758342,0.104195037,0.02,1.86,-0.48,-0.304,-12.451,-13.91024823,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
CAG,"Conagra Brands, Inc.",CAG.3Q17,2400,2405,3Q17,2017/1F,146.0,09/28/2017,4,9/30/2017,0.40,0.40,0.40,1.931,33.74,1.906,33.42,1.874,36.08,-9.806794,-7.3725166,0.5717635,14.651812,3.1289935,2.688551,3.4,2.6,3.5,3.161838444,2.994068124,2.310128983,39.8,40.4,1.53,1.53,0.6700435,11642.9,7826.9,7676.6,0.057,0.057,0.052,-0.005,-24.459,-10.502,-2.117,0.277783634,-0.042550833,0.056034236,0.368684808,0.00,19.19,1.51,0.760,-0.199,-34.06625497,9/27/2017,10/3/2017,9/21/2017,9/29/2016,8/31/2017,8/24/2017,6/29/2017
HOLX,"Hologic, Inc.",HOLX.3Q17,2300,2325,3Q17,2017/4F,125.4,11/09/2017,4,9/30/2017,0.49,0.49,0.49,2.168,36.69,2.168,38.42,2.162,37.39,-2.7659476,2.7547479,1.6671062,17.740572,6.005144,0.9874463,4.0,2.4,5.1,3.882695956,2.590380646,3.487354469,46.2,47.3,1.29,1.29,0.46291006,2705,2832.7,3048.2485,0.059,0.056,0.058,0.001,-20.507,-3.250,0.680,0.639789463,-0.206550821,0.498890119,0.113364297,0.00,20.22,2.30,0.640,0.640,12.6894085,11/8/2017,11/14/2017,11/2/2017,11/10/2016,10/12/2017,10/5/2017,8/10/2017
SWX,"Southwest Gas Holdings, Inc.",SWX.3Q17,4700,4735,3Q17,2017/3F,19.5,11/07/2017,2,9/30/2017,0.13,0.13,0.11,3.550,77.62,3.580,82.39,3.518,81.97,8.750343,0.51238537,6.7504525,19.48663,4.211509,1.4943361,3.1,3.5,2.1,1.257123663,1.027886691,1.577001977,77.8,77.0,1.86,1.94,0.37796447,2463.62,2460.49,,0.046,0.043,0.043,-0.001,-10.736,-3.699,5.256,-0.104228017,0.502920766,0.223017745,-0.202839514,-0.08,-5.63,-0.96,-2.108,11.681,,11/6/2017,11/10/2017,10/31/2017,11/8/2016,10/10/2017,10/3/2017,8/8/2017
ABCO,Advisory Board Company,ABCO.3Q17,3200,3205,3Q17,2017/3F,55.7,11/09/2017,4,9/30/2017,0.47,0.48,0.48,2.011,53.625,2.026,53.8,2.010,50.7,61.619198,6.1143994,-0.2780378,17.740572,6.005144,0.9874463,3.8,2.2,4.9,5.124387142,4.829072889,4.614722802,54.2,53.8,2.00,1.68,0,768.348,803.424,806.0741,0.038,0.038,0.040,0.002,43.879,0.109,-1.265,0.705376395,-0.22753689,0.061153405,0.11044311,0.32,0.67,-0.71,-0.700,-1.800,4.910027748,11/8/2017,11/14/2017,11/2/2017,11/10/2016,10/12/2017,10/5/2017,8/10/2017
MMYT,MakeMyTrip Ltd.,MMYT.3Q17,3400,3450,3Q17,2017/2F,16.5,11/01/2017,3,9/30/2017,-0.50,-0.43,-0.41,-1.714,28.75,-1.663,23.4,-1.109,32.85,3.9033532,-28.76712,-20.677965,21.35216,3.3476949,1.9400477,5.5,7.4,7.9,7.230330156,8.9241699,9.73638075,38.1,38.0,1.60,1.50,0.8944272,167.0208,273.697,539.915,-0.060,-0.071,-0.034,0.037,-17.449,-32.115,-22.618,-0.251627742,-0.298161515,-0.189803619,-0.257390365,0.10,62.99,-0.37,15.081,20.514,223.2621326,10/31/2017,11/6/2017,10/25/2017,11/2/2016,10/4/2017,9/27/2017,8/2/2017
WELL,"Welltower, Inc.",WELL.3Q17,4800,4890,3Q17,2017/3F,112.8,11/07/2017,2,9/30/2017,0.44,0.46,0.47,2.029,70.28,2.009,66.96,2.098,71.94,4.679084,-6.9224415,-3.5714328,19.48663,4.211509,1.4943361,8.0,6.2,8.9,3.059726582,3.124208102,3.433486381,72.8,73.4,1.96,1.91,0.5500329,3859.82,4281.16,4215.093,0.029,0.030,0.029,-0.001,-14.808,-11.134,-5.066,0.295983,-0.096265886,-0.020639317,-0.108857225,0.05,8.67,0.87,-3.981,-6.064,9.204392951,11/6/2017,11/10/2017,10/31/2017,11/8/2016,10/10/2017,10/3/2017,8/8/2017
EEFT,"Euronet Worldwide, Inc.",EEFT.3Q17,3300,3305,3Q17,2017/3F,24.1,10/20/2017,5,9/30/2017,1.61,1.60,1.57,5.064,94.79,5.099,96.28,4.899,90.83,18.642605,6.000221,-2.432108,16.872478,3.2524467,2.3299932,6.5,7.7,7.7,3.871822882,3.036217253,3.030379087,109.3,99.0,1.00,1.00,0,1772.3,1958.6,2197.4675,0.053,0.053,0.054,0.001,1.770,2.748,-4.762,-0.150396248,-0.150379772,0.275212727,0.277669483,0.00,13.56,-9.45,0.446,2.361,23.9895898,10/19/2017,10/25/2017,10/13/2017,10/21/2016,9/22/2017,9/15/2017,7/21/2017
CCK,"Crown Holdings, Inc.",CCK.3Q17,2200,2235,3Q17,2017/3F,39.4,10/19/2017,4,9/30/2017,1.41,1.41,1.41,4.378,59.72,4.391,60.73,4.281,59.85,11.102999,1.4703393,0.9642482,16.729212,3.110242,2.4744391,2.9,3.7,2.0,1.710487901,1.562552843,1.620160183,64.8,64.6,1.53,1.50,0.48057505,8762,8284,8435.786,0.073,0.072,0.072,-0.001,-5.626,-1.640,-1.510,-0.217002995,0.477408037,0.094675235,0.055752338,0.03,6.65,-0.20,0.199,0.352,-3.723054097,10/18/2017,10/24/2017,10/12/2017,10/20/2016,9/21/2017,9/14/2017,7/20/2017
BPOP,"Popular, Inc.",BPOP.3Q17,4800,4810,3Q17,2017/3F,27.5,10/31/2017,2,9/30/2017,0.96,0.99,0.99,4.124,35.94,4.126,32.41,4.064,42.28,-2.5498927,-23.344368,-15.134848,20.405674,3.793633,2.933097,1.6,3.1,2.3,4.600399802,1.386236488,0.707444501,46.3,48.1,1.67,1.67,0.5,1928.52,1719.99,1994.67,0.115,0.127,0.096,-0.031,-22.956,-27.138,-18.068,-0.497548618,-0.318687165,2.318625532,5.502841983,0.00,42.70,4.05,-3.464,-2.921,3.430091469,10/30/2017,11/3/2017,10/24/2017,11/1/2016,10/3/2017,9/26/2017,8/1/2017
MD,"MEDNAX, Inc.",MD.3Q17,3350,3365,3Q17,2017/3F,52.3,11/01/2017,3,9/30/2017,0.84,0.85,0.86,3.492,43.12,3.503,43.63,3.488,44.97,-29.63739,-2.9797673,-0.3881216,21.35216,3.3476949,1.9400477,2.9,5.0,5.6,4.029063542,4.746177112,6.713702162,48.8,50.3,1.83,1.89,0.4498677,2779.99,3183.15,3417.8838,0.081,0.080,0.078,-0.003,-50.990,-6.327,-2.328,-0.411448581,-0.471744888,-0.15109288,-0.399874548,-0.06,11.74,3.18,-1.056,-2.624,22.94590268,10/31/2017,11/6/2017,10/25/2017,11/2/2016,10/4/2017,9/27/2017,8/2/2017
OA,"Orbital ATK, Inc.",OA.3Q17,1300,1330,3Q17,2017/3F,55.1,11/02/2017,4,9/30/2017,1.54,1.55,1.53,6.584,133.16,6.608,133.26,6.474,106.46,81.260155,25.17377,0.3463745,22.51526,3.7527204,1.9733906,0.5,2.7,2.7,1.637232167,0.978614606,0.867399321,129.1,116.0,1.92,1.29,0.28867513,4515,4455,4638.0044,0.049,0.050,0.061,0.011,58.745,21.421,-1.627,-0.831604,-0.833828617,0.673010148,0.887518386,0.63,-3.16,-10.12,-0.193,0.768,2.724349945,11/1/2017,11/7/2017,10/26/2017,11/3/2016,10/5/2017,9/28/2017,8/3/2017
KMB,Kimberly-Clark Corporation,KMB.3Q17,2400,2435,3Q17,2017/3F,183.4,10/23/2017,1,9/30/2017,1.54,1.55,1.58,6.505,117.68,6.516,118.22,6.517,123.81,3.1428218,-4.5149803,-2.9949963,16.096127,3.503108,2.3023605,6.9,7.3,5.2,3.342239962,2.722355671,2.186043535,126.8,129.7,1.94,2.00,0.24253562,18591,18202,18327.52,0.055,0.055,0.053,-0.002,-12.953,-8.018,-5.297,-0.063784819,0.317473697,0.227701435,0.528899086,-0.06,7.22,2.35,-0.389,-2.303,-1.417244903,10/20/2017,10/26/2017,10/16/2017,10/24/2016,9/25/2017,9/18/2017,7/24/2017
KRC,Kilroy Realty Corporation,KRC.3Q17,4800,4890,3Q17,2017/3F,40.4,10/26/2017,4,9/30/2017,0.26,0.28,0.30,1.305,71.12,1.314,72.3,1.307,70.7,-0.58164,2.263093,3.1089544,18.045748,3.506267,2.5930762,2.8,6.3,6.3,2.319863492,2.807264526,2.640481853,77.9,79.8,1.56,1.50,0.47871354,581.275,642.572,714.8514,0.018,0.018,0.018,0.000,-18.627,-1.243,0.516,-0.554127357,-0.553824184,-0.173621342,-0.121424186,0.06,7.79,2.43,-7.086,-13.021,22.97989764,10/25/2017,10/31/2017,10/19/2017,10/27/2016,9/28/2017,9/21/2017,7/27/2017
MAS,Masco Corporation,MAS.3Q17,1200,1230,3Q17,2017/3F,75.7,10/24/2017,2,9/30/2017,0.52,0.53,0.53,2.175,39.01,2.185,38.9,2.097,37.74,26.398956,3.0736566,4.0385246,16.628801,3.1811357,2.2464037,3.0,3.0,1.8,1.643622983,2.285560915,1.166361879,41.6,40.6,1.28,1.28,0.43493295,7142,7357,7635.7715,0.056,0.056,0.056,-0.001,9.770,-0.107,1.792,-0.015065747,0.674876254,-0.280866691,0.409187845,0.00,6.81,-2.41,-0.853,-1.772,6.913630636,10/23/2017,10/27/2017,10/17/2017,10/25/2016,9/26/2017,9/19/2017,7/25/2017
VWR,VWR Corp.,VWR.3Q17,3250,3270,3Q17,2017/3F,27.8,11/07/2017,2,9/30/2017,0.44,0.46,0.47,1.935,33.11,1.935,33.1,1.932,32.98,26.077007,0.3638506,-0.15084147,19.48663,4.211509,1.4943361,0.7,0.8,1.1,0.47892443,1.307434858,1.069826898,32.5,32.5,2.00,2.00,0,4318.8,4514.2,4626,0.058,0.058,0.059,0.000,6.590,-3.848,-1.645,-0.085314756,-0.319015857,-0.633691555,-0.552334653,0.00,-1.81,0.00,-3.480,-5.515,7.113086969,11/6/2017,11/10/2017,10/31/2017,11/8/2016,10/10/2017,10/3/2017,8/8/2017
NBL,"Noble Energy, Inc.",NBL.3Q17,2100,2105,3Q17,2017/3F,133.0,10/31/2017,2,9/30/2017,-0.13,-0.12,-0.09,-0.022,28.36,-0.003,27.13,-0.024,28.42,-19.743961,-4.5390606,-2.7249932,20.405674,3.793633,2.933097,3.7,3.3,3.3,3.998804954,3.856727668,2.662582606,35.2,37.9,1.34,1.36,0.46554685,3133,3491,4123.065,-0.001,0.000,-0.001,-0.001,-40.150,-8.333,-5.658,0.110943261,0.134635714,0.036838817,0.501851978,-0.02,29.90,7.57,3.275,44.044,31.60118098,10/30/2017,11/3/2017,10/24/2017,11/1/2016,10/3/2017,9/26/2017,8/1/2017
AR,Antero Resources Corporation,AR.3Q17,2100,2105,3Q17,2017/3F,61.2,11/02/2017,4,9/30/2017,0.05,0.04,0.06,0.789,19.9,0.642,18.14,0.825,19.01,-17.137098,-4.5765457,-8.79839,22.51526,3.7527204,1.9733906,10.1,10.5,9.8,13.53152114,14.76705991,12.6344305,26.4,28.4,1.50,1.46,0.48038447,2429.92,3164.15,3307.0713,0.040,0.035,0.043,0.008,-39.652,-8.329,-10.772,-0.035378783,0.034905543,-0.083668569,0.071003647,0.04,45.77,7.35,31.338,-11.306,36.09794973,11/1/2017,11/7/2017,10/26/2017,11/3/2016,10/5/2017,9/28/2017,8/3/2017
CRZO,"Carrizo Oil & Gas, Inc.",CRZO.3Q17,2100,2105,3Q17,2017/3F,59.1,11/08/2017,3,9/30/2017,0.24,0.25,0.22,1.403,17.13,1.480,18.17,1.265,13.46,-55.368137,34.992577,9.722221,18.238008,4.432678,1.5052676,6.4,4.2,3.7,25.15963468,23.1044006,15.76515246,25.6,30.5,1.42,1.30,0.553022,623.499,562.963,711.86884,0.082,0.081,0.094,0.013,-73.606,30.560,8.217,0.507871491,0.735024911,0.088954226,0.595901767,0.12,40.69,19.40,-4.306,7.922,14.17321279,11/7/2017,11/13/2017,11/1/2017,11/9/2016,10/11/2017,10/4/2017,8/9/2017
AVB,"AvalonBay Communities, Inc.",AVB.3Q17,4800,4890,3Q17,2017/3F,128.9,10/31/2017,2,9/30/2017,1.16,1.15,1.14,4.911,178.42,4.874,179.51,4.918,192.12,4.9805045,-6.563604,0.2289176,20.405674,3.793633,2.933097,4.5,6.6,9.0,2.658441871,2.887559194,3.388045699,198.3,198.3,1.54,1.60,0.49833053,1856.02,2045.25,2133.8254,0.028,0.027,0.026,-0.002,-15.425,-10.357,-2.704,-0.316905402,-0.498661314,-0.079346364,-0.215346513,-0.06,10.45,0.01,1.208,2.476,14.96780207,10/30/2017,11/3/2017,10/24/2017,11/1/2016,10/3/2017,9/26/2017,8/1/2017
ARRS,ARRIS International Plc,ARRS.3Q17,1300,1320,3Q17,2017/3F,27.3,11/02/2017,4,9/30/2017,0.69,0.69,0.70,2.843,28.49,2.880,28.07,2.777,29.51,9.614658,-4.879701,-1.0923147,22.51526,3.7527204,1.9733906,3.6,5.2,6.4,1.772120471,2.108643657,3.109242635,35.8,34.0,1.06,1.15,0.16666667,4798.33,6829.11,6750.777,0.100,0.103,0.094,-0.009,-12.901,-8.632,-3.066,-0.301648903,-0.428991921,-0.15959225,-0.430047546,-0.09,27.36,-4.90,-1.337,-1.831,40.69013594,11/1/2017,11/7/2017,10/26/2017,11/3/2016,10/5/2017,9/28/2017,8/3/2017
CBOE,Cboe Global Markets Inc,CBOE.3Q17,4800,4840,3Q17,2017/3F,96.8,11/07/2017,2,9/30/2017,0.88,0.86,0.83,3.797,107.63,3.889,113.06,3.684,95.46,70.51423,18.43704,3.6581993,19.48663,4.211509,1.4943361,6.7,7.2,7.5,4.494840782,6.175658919,4.747173468,110.0,96.5,1.73,1.64,0.4577377,634.545,645.106,1000.67334,0.035,0.034,0.039,0.004,51.028,14.226,2.164,-0.061420456,-0.100441472,-0.272168227,-0.053154301,0.09,-2.71,-12.27,2.254,5.657,57.69934993,11/6/2017,11/10/2017,10/31/2017,11/8/2016,10/10/2017,10/3/2017,8/8/2017
CZR,Caesars Entertainment Corporation,CZR.3Q17,3400,3445,3Q17,2017/3F,29.9,11/02/2017,4,9/30/2017,0.73,0.07,0.10,0.281,13.35,0.395,12.3,0.259,12.2,91.24088,0.81967115,-5.7471275,22.51526,3.7527204,1.9733906,7.6,17.8,13.1,56.14529932,68.46454096,64.18376764,15.2,15.4,1.20,1.00,0.4472136,4654,3877,8313.782,0.021,0.032,0.021,-0.011,68.726,-2.933,-7.721,-0.571818994,-0.418334072,-0.179936088,-0.125241453,0.20,23.58,1.15,941.655,600.819,78.63734422,11/1/2017,11/7/2017,10/26/2017,11/3/2016,10/5/2017,9/28/2017,8/3/2017
EPD,Enterprise Products Partners L.P.,EPD.3Q17,3100,3130,3Q17,2017/3F,113.1,11/02/2017,4,9/30/2017,0.31,0.32,0.34,1.479,26.07,1.477,24.58,1.485,26.84,5.4552794,-8.420271,-5.895871,22.51526,3.7527204,1.9733906,3.5,8.7,6.9,2.035785688,1.840330979,1.727675929,31.8,32.6,1.12,1.06,0.29351977,27027.9,23022.3,27455.824,0.057,0.060,0.055,-0.005,-17.060,-12.173,-7.869,-0.601166578,-0.501384929,0.106206281,0.178337704,0.06,29.51,2.42,-3.092,-8.383,1.58326766,11/1/2017,11/7/2017,10/26/2017,11/3/2016,10/5/2017,9/28/2017,8/3/2017
GTN,"Gray Television, Inc.",GTN.3Q17,3400,3410,3Q17,2017/3F,10.9,11/06/2017,1,9/30/2017,0.22,0.23,0.24,1.673,15.7,1.682,15.35,1.339,13.65,96.951225,12.454224,-1.9169271,19.638062,3.7957788,1.561439,2.4,2.4,4.8,4.273651188,4.529358986,4.024154703,18.6,17.4,1.00,1.00,0,597.356,812.465,880.32,0.107,0.110,0.098,-0.011,77.313,8.658,-3.478,0,-0.503311082,-0.056455626,0.061999725,0.00,20.99,-6.22,-2.222,-7.692,47.36940786,11/3/2017,11/9/2017,10/30/2017,11/7/2016,10/9/2017,10/2/2017,8/7/2017
IVR,Invesco Mortgage Capital Inc.,IVR.3Q17,4800,4890,3Q17,2017/3F,12.6,11/07/2017,2,9/30/2017,0.41,0.40,0.40,1.617,17.13,1.619,17.22,1.601,17,16.666676,1.2941122,-0.5199313,19.48663,4.211509,1.4943361,2.1,1.7,1.9,1.436983525,1.425026768,1.32747615,18.0,17.6,1.40,1.50,0.5477226,366.522,321.328,268.47467,0.094,0.094,0.094,0.000,-2.820,-2.917,-2.014,0.251025699,0.120290603,0.008390549,0.082492913,-0.10,4.53,-2.31,0.746,1.826,-26.75073529,11/6/2017,11/10/2017,10/31/2017,11/8/2016,10/10/2017,10/3/2017,8/8/2017
PMC,PharMerica Corporation,PMC.3Q17,3500,3510,3Q17,2017/3F,13.5,11/09/2017,4,9/30/2017,,0.50,0.49,2.127,29.3,2.111,29.1,2.069,29.1,22.99577,0,-0.34246445,17.740572,6.005144,0.9874463,0.8,1.4,7.6,0.685739839,1.323024427,2.620782651,29.1,29.2,2.00,2.00,0.8164966,2028.5,2091.1,,0.073,0.073,0.071,-0.001,5.255,-6.005,-1.330,-0.433170679,-0.893035485,-0.481687696,-0.738345399,0.00,0.09,0.14,0.000,0.000,,11/8/2017,11/14/2017,11/2/2017,11/10/2016,10/12/2017,10/5/2017,8/10/2017
SPN,"Superior Energy Services, Inc.",SPN.3Q17,3100,3110,3Q17,2017/3F,39.0,10/24/2017,2,9/30/2017,-0.32,-0.31,-0.35,-0.913,10.68,-0.876,9.73,-1.097,10.78,-29.540915,-9.740263,-7.8598557,16.628801,3.1811357,2.2464037,4.7,6.2,4.8,13.64936147,12.5822132,18.27655781,13.1,14.9,1.57,1.53,0.4866021,2774.56,1450.04,1927.7955,-0.085,-0.090,-0.102,-0.012,-46.170,-12.921,-10.106,-0.242637135,-0.021261725,0.084814035,-0.253176576,0.03,34.86,13.89,5.528,-8.665,-30.51887506,10/23/2017,10/27/2017,10/17/2017,10/25/2016,9/26/2017,9/19/2017,7/25/2017
MON,Monsanto Company,MON.3Q17,2200,2215,3Q17,2017/4F,187.8,10/04/2017,3,9/30/2017,-0.42,-0.41,-0.38,5.571,119.82,5.551,119.35,5.378,118.01,13.917422,1.1354923,2.1132827,13.892376,3.0588388,2.3496985,2.3,2.3,1.3,0.709033407,0.713514657,0.776103657,125.1,124.7,1.56,1.43,0.51131,15001,13502,14445.287,0.046,0.047,0.046,-0.001,0.025,-1.923,-0.236,0.005271733,0.759710873,-0.006280529,-0.086419191,0.13,4.81,-0.33,2.814,12.042,-3.704506366,10/3/2017,10/9/2017,9/27/2017,10/5/2016,9/6/2017,8/30/2017,7/5/2017
SSNI,"Silver Spring Networks, Inc.",SSNI.3Q17,3300,3308,3Q17,2017/3F,11.4,11/09/2017,4,9/30/2017,0.01,0.00,0.01,0.208,16.17,0.232,16.07,0.149,12.89,16.342688,24.670279,-0.92478395,17.740572,6.005144,0.9874463,1.6,0.4,20.1,5.140609241,4.004824552,7.79029257,16.1,13.7,2.00,1.50,0,281.924,294.6,305.9879,0.013,0.014,0.012,-0.003,-1.398,18.665,-1.912,3.461860378,-0.918675936,0.283604107,-0.340126292,0.50,0.34,-15.04,233.333,57.143,8.535598246,11/8/2017,11/14/2017,11/2/2017,11/10/2016,10/12/2017,10/5/2017,8/10/2017
